date,industry,name,opportunities,salary,qualification,
9/04/2023 18:21,Information & Communication Technology careers,Solutions Architect,"1,093",$170K,"Complete a bachelor degree in a relevant field, such as information technology, information systems, software engineering or computer science.",
9/04/2023 18:21,Information & Communication Technology careers,Solutions Consultant,147,$115K,no data,
9/04/2023 18:21,Information & Communication Technology careers,Solutions Designer,"4,648",$150K,"Complete a bachelor degree in a relevant field, such as information technology, information systems, software engineering or computer science. ",
9/04/2023 18:21,Information & Communication Technology careers,Solutions Developer,260,$105K,no data,
9/04/2023 18:21,Information & Communication Technology careers,Solutions Engineer,641,$120K,"Complete a bachelor degree in computer science, information technology or software engineering. This usually takes three to four years.  ",
9/04/2023 18:21,Information & Communication Technology careers,Solutions Manager,255,$148K,no data,
9/04/2023 18:21,Information & Communication Technology careers,Support Analyst,"3,920",$85K,"Complete a tertiary qualification in IT. This could be a Certificate IV in Information Technology (ICT40120) or a Diploma of Information Technology (ICT50220), which usually take one year. Alternatively, complete a bachelor degree in IT or a related field. This usually takes three years.  ",
9/04/2023 18:21,Community Services & Development careers,Support Assistant,295,$63K,no data,
9/04/2023 18:21,Information & Communication Technology careers,Support Consultant,"3,582",$70K,no data,
9/04/2023 18:21,Information & Communication Technology careers,Support Developer,225,$105K,no data,
9/04/2023 18:21,Information & Communication Technology careers,Support Engineer,"3,586",$90K,no data,
9/04/2023 18:21,Information & Communication Technology careers,Support Executive,95,$63K,no data,
9/04/2023 18:21,Information & Communication Technology careers,Support Practitioner,202,$90K,no data,
9/04/2023 18:21,Information & Communication Technology careers,Support Representative,90,$65K,no data,
9/04/2023 18:21,Call Centre & Customer Service careers,Support Specialist,"1,390",$75K,no data,
9/04/2023 18:21,Information & Communication Technology careers,Support Team Leader,"3,375",$95K,no data,
9/04/2023 18:21,Information & Communication Technology careers,Support Technician,"2,915",$73K,Undertake formal qualifications in information technology. This may be through a VET (Vocational Education and Training) course such as a Diploma of Information Technology (ICT50118) or a university degree such as the Bachelor of Information Technology.,
9/04/2023 18:21,Information & Communication Technology careers,Systems Administrator,"1,516",$100K,"Complete a qualification in Information Technology. This could be a Certificate IV in Information Technology (Systems Administration Support) (ICT40120), a Diploma of Information Technology (ICT50118) or a bachelor degree majoring in information technology.",
9/04/2023 18:21,Information & Communication Technology careers,Systems Analyst,"1,456",$105K,"Complete a Diploma of Information Technology (Systems Analysis) (ICT50220), or an undergraduate degree such as a Bachelor of Computer Science, Bachelor of Information Technology or Bachelor of Business Administration.",
9/04/2023 18:21,Information & Communication Technology careers,Systems Architect,134,$150K,no data,
9/04/2023 18:21,Information & Communication Technology careers,Systems Consultant,32,$110K,no data,
9/04/2023 18:21,Information & Communication Technology careers,Systems Coordinator,17,$90K,no data,
9/04/2023 18:21,Engineering careers,Systems Engineer,"5,211",$115K,"Complete a bachelor degree in computer science, IT, software engineering, mechanical engineering or a related field.",
9/04/2023 18:21,Information & Communication Technology careers,Systems Manager,284,$130K,no data,
9/04/2023 18:21,Information & Communication Technology careers,Systems Officer,113,$90K,no data,
9/04/2023 18:21,"Farming, Animals & Conservation careers",Systems Operator,16,$78K,no data,
9/04/2023 18:21,"Manufacturing, Transport & Logistics careers",Systems Specialist,"2,285",$110K,no data,
9/04/2023 18:21,Information & Communication Technology careers,Systems Team Leader,528,N/A,no data,
9/04/2023 18:21,Trades & Services careers,Systems Technician,165,$115K,no data,
9/04/2023 18:21,Information & Communication Technology careers,TM1 Consultant,1,N/A,no data,
9/04/2023 18:21,Information & Communication Technology careers,Technical Analyst,624,$100K,no data,
9/04/2023 18:21,Information & Communication Technology careers,Technical Architect,504,$150K,no data,
9/04/2023 18:21,Information & Communication Technology careers,Technical Business Analyst,"2,487",$130K,"Complete a degree relevant to your chosen field of work. This could be a Bachelor of Computer Science, Bachelor of Information Technology or Bachelor of Commerce.",
9/04/2023 18:21,Information & Communication Technology careers,Technical Consultant,207,$130K,"Complete a relevant bachelor degree, such as a Bachelor of Computer Science or Bachelor of Information Technology. This usually takes three years of full-time study.",
9/04/2023 18:21,Information & Communication Technology careers,Technical Lead,"1,314",$160K,"Complete a bachelor degree in a relevant field, such as computer science, IT or software development.",
9/04/2023 18:21,"Manufacturing, Transport & Logistics careers",Technical Manager,722,$135K,no data,
9/04/2023 18:21,Information & Communication Technology careers,Technical Support Specialist,"1,199",$75K,no data,
9/04/2023 18:21,Information & Communication Technology careers,Technical Writer,"1,192",$105K,no data,
9/04/2023 18:21,Information & Communication Technology careers,Technology Analyst,114,$93K,no data,
9/04/2023 18:22,Information & Communication Technology careers,Technology Consultant,74,$85K,no data,
9/04/2023 18:22,"Mining, Resources & Energy careers",Technology Manager,369,$158K,no data,
9/04/2023 18:22,Education & Training careers,Technology Officer,118,$80K,no data,
9/04/2023 18:22,Education & Training careers,Technology Specialist,297,$120K,no data,
9/04/2023 18:22,Information & Communication Technology careers,Telecommunications Engineer,496,$70K,Complete a Bachelor of Engineering majoring in Telecommunications Engineering.,
9/04/2023 18:22,Trades & Services careers,Telecommunications Technician,"1,270",$68K,no data,
9/04/2023 18:22,Information & Communication Technology careers,Test Consultant,"1,268",$115K,no data,
9/04/2023 18:22,Information & Communication Technology careers,Test Manager,"1,365",$148K,no data,
9/04/2023 18:22,Information & Communication Technology careers,Test Specialist,24,$110K,no data,
9/04/2023 18:22,Information & Communication Technology careers,Tester,"3,915",$110K,no data,
9/04/2023 18:22,Information & Communication Technology careers,Testing Analyst,"1,760",$100K,Complete a relevant bachelor degree. This could be a Bachelor of Computer Science or Bachelor of Information Technology. A VET qualification such as a Diploma of Information Technology (ICT50220) can introduce you to some of the skills required for the role. ,
9/04/2023 18:22,Information & Communication Technology careers,Testing Engineer,"1,763",$110K,no data,
9/04/2023 18:22,Information & Communication Technology careers,Transformation Manager,158,$140K,no data,
9/04/2023 18:22,Information & Communication Technology careers,Transition Manager,41,$125K,no data,
9/04/2023 18:22,Human Resources & Recruitment careers,Transition Specialist,6,$98K,no data,
9/04/2023 18:22,Information & Communication Technology careers,User Experience Designer,355,$115K,"Develop an eye for design, an understanding of design principles, and learn to identify strengths and weaknesses in user experiences. Consider a short course in UX design, or seek out online or in-person groups to network with other designers and learn from their expertise.",
9/04/2023 18:22,Design & Architecture careers,User Experience and Interface Designer,196,$110K,no data,
9/04/2023 18:22,Information & Communication Technology careers,User Interface Designer,151,$105K,"Consider completing a short course in graphic design, web design or UX. Alternatively, you can complete a Graduate Certificate in User Experience Design.",
9/04/2023 18:22,Information & Communication Technology careers,User Interface Developer,282,$125K,no data,
9/04/2023 18:22,Information & Communication Technology careers,Vendor Manager,69,$135K,no data,
9/04/2023 18:22,Information & Communication Technology careers,Vice President,23,$185K,no data,
9/04/2023 18:22,Information & Communication Technology careers,Voice Engineer,37,$115K,no data,
9/04/2023 18:22,Design & Architecture careers,Web Designer,"1,637",$70K,"Complete a qualification in Web Design. This may be a Certificate IV in Information Technology (Web Development) (ICT40120) or 
Certificate IV in Information Technology (ICT40120), 
Diploma of Information Technology (ICT50220) or Bachelor degree majoring in Web Design.",
9/04/2023 18:22,Information & Communication Technology careers,Web Developer,"2,334",$95K,"Complete a qualification in computer science with a focus on web development. This could be a Certificate IV in Information Technology (Web Development) (ICT40120), a Diploma of Information Technology (ICT50120), or a Bachelor degree majoring in website development.",
