date,industry,name,opportunities,salary,qualification,
6/04/2023 16:30,Information & Communication Technology careers,Solutions Architect,"1,184",$170K,"Complete a bachelor degree in a relevant field, such as information technology, information systems, software engineering or computer science.",
6/04/2023 16:30,Information & Communication Technology careers,Solutions Consultant,162,$115K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Solutions Designer,"5,077",$150K,"Complete a bachelor degree in a relevant field, such as information technology, information systems, software engineering or computer science. ",
6/04/2023 16:30,Information & Communication Technology careers,Solutions Developer,276,$105K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Solutions Engineer,707,$120K,"Complete a bachelor degree in computer science, information technology or software engineering. This usually takes three to four years.  ",
6/04/2023 16:30,Information & Communication Technology careers,Solutions Manager,273,$148K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Support Analyst,"4,286",$85K,"Complete a tertiary qualification in IT. This could be a Certificate IV in Information Technology (ICT40120) or a Diploma of Information Technology (ICT50220), which usually take one year. Alternatively, complete a bachelor degree in IT or a related field. This usually takes three years.  ",
6/04/2023 16:31,Community Services & Development careers,Support Assistant,314,$63K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Support Consultant,"3,918",$70K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Support Developer,259,$105K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Support Engineer,"3,920",$90K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Support Executive,105,$63K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Support Practitioner,216,$90K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Support Representative,94,$65K,no data,
6/04/2023 16:31,Call Centre & Customer Service careers,Support Specialist,"1,510",$75K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Support Team Leader,"3,655",$95K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Support Technician,"3,190",$73K,Undertake formal qualifications in information technology. This may be through a VET (Vocational Education and Training) course such as a Diploma of Information Technology (ICT50118) or a university degree such as the Bachelor of Information Technology.,
6/04/2023 16:31,Information & Communication Technology careers,Systems Administrator,"1,618",$100K,"Complete a qualification in Information Technology. This could be a Certificate IV in Information Technology (Systems Administration Support) (ICT40120), a Diploma of Information Technology (ICT50118) or a bachelor degree majoring in information technology.",
6/04/2023 16:31,Information & Communication Technology careers,Systems Analyst,"1,578",$105K,"Complete a Diploma of Information Technology (Systems Analysis) (ICT50220), or an undergraduate degree such as a Bachelor of Computer Science, Bachelor of Information Technology or Bachelor of Business Administration.",
6/04/2023 16:31,Information & Communication Technology careers,Systems Architect,137,$150K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Systems Consultant,34,$110K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Systems Coordinator,17,$90K,no data,
6/04/2023 16:31,Engineering careers,Systems Engineer,"5,699",$115K,"Complete a bachelor degree in computer science, IT, software engineering, mechanical engineering or a related field.",
6/04/2023 16:31,Information & Communication Technology careers,Systems Manager,315,$130K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Systems Officer,117,$90K,no data,
6/04/2023 16:31,"Farming, Animals & Conservation careers",Systems Operator,16,$78K,no data,
6/04/2023 16:31,"Manufacturing, Transport & Logistics careers",Systems Specialist,"2,451",$110K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Systems Team Leader,571,N/A,no data,
6/04/2023 16:31,Trades & Services careers,Systems Technician,182,$115K,no data,
6/04/2023 16:31,Information & Communication Technology careers,TM1 Consultant,1,N/A,no data,
6/04/2023 16:31,Information & Communication Technology careers,Technical Analyst,676,$100K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Technical Architect,556,$150K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Technical Business Analyst,"2,709",$130K,"Complete a degree relevant to your chosen field of work. This could be a Bachelor of Computer Science, Bachelor of Information Technology or Bachelor of Commerce.",
6/04/2023 16:31,Information & Communication Technology careers,Technical Consultant,232,$130K,"Complete a relevant bachelor degree, such as a Bachelor of Computer Science or Bachelor of Information Technology. This usually takes three years of full-time study.",
6/04/2023 16:31,Information & Communication Technology careers,Technical Lead,"1,436",$160K,"Complete a bachelor degree in a relevant field, such as computer science, IT or software development.",
6/04/2023 16:31,"Manufacturing, Transport & Logistics careers",Technical Manager,802,$135K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Technical Support Specialist,"1,312",$75K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Technical Writer,"1,306",$105K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Technology Analyst,125,$93K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Technology Consultant,77,$85K,no data,
6/04/2023 16:31,"Mining, Resources & Energy careers",Technology Manager,397,$158K,no data,
6/04/2023 16:31,Education & Training careers,Technology Officer,128,$80K,no data,
6/04/2023 16:31,Education & Training careers,Technology Specialist,311,$120K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Telecommunications Engineer,530,$70K,Complete a Bachelor of Engineering majoring in Telecommunications Engineering.,
6/04/2023 16:31,Trades & Services careers,Telecommunications Technician,"1,411",$68K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Test Consultant,"1,385",$115K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Test Manager,"1,501",$148K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Test Specialist,29,$110K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Tester,"4,309",$110K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Testing Analyst,"1,912",$100K,Complete a relevant bachelor degree. This could be a Bachelor of Computer Science or Bachelor of Information Technology. A VET qualification such as a Diploma of Information Technology (ICT50220) can introduce you to some of the skills required for the role. ,
6/04/2023 16:31,Information & Communication Technology careers,Testing Engineer,"1,914",$110K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Transformation Manager,170,$140K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Transition Manager,42,$125K,no data,
6/04/2023 16:31,Human Resources & Recruitment careers,Transition Specialist,6,$98K,no data,
6/04/2023 16:31,Information & Communication Technology careers,User Experience Designer,394,$115K,"Develop an eye for design, an understanding of design principles, and learn to identify strengths and weaknesses in user experiences. Consider a short course in UX design, or seek out online or in-person groups to network with other designers and learn from their expertise.",
6/04/2023 16:31,Design & Architecture careers,User Experience and Interface Designer,215,$110K,no data,
6/04/2023 16:31,Information & Communication Technology careers,User Interface Designer,170,$105K,"Consider completing a short course in graphic design, web design or UX. Alternatively, you can complete a Graduate Certificate in User Experience Design.",
6/04/2023 16:31,Information & Communication Technology careers,User Interface Developer,313,$125K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Vendor Manager,71,$135K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Vice President,22,$185K,no data,
6/04/2023 16:31,Information & Communication Technology careers,Voice Engineer,38,$115K,no data,
6/04/2023 16:31,Design & Architecture careers,Web Designer,"1,785",$70K,"Complete a qualification in Web Design. This may be a Certificate IV in Information Technology (Web Development) (ICT40120) or 
Certificate IV in Information Technology (ICT40120), 
Diploma of Information Technology (ICT50220) or Bachelor degree majoring in Web Design.",
6/04/2023 16:31,Information & Communication Technology careers,Web Developer,"2,608",$95K,"Complete a qualification in computer science with a focus on web development. This could be a Certificate IV in Information Technology (Web Development) (ICT40120), a Diploma of Information Technology (ICT50120), or a Bachelor degree majoring in website development.",
