date,industry,name,opportunities,salary,qualification,
7/04/2023 19:06,Information & Communication Technology careers,Solutions Architect,"1,148",$170K,"Complete a bachelor degree in a relevant field, such as information technology, information systems, software engineering or computer science.",
7/04/2023 19:06,Information & Communication Technology careers,Solutions Consultant,157,$115K,no data,
7/04/2023 19:06,Information & Communication Technology careers,Solutions Designer,"4,924",$150K,"Complete a bachelor degree in a relevant field, such as information technology, information systems, software engineering or computer science. ",
7/04/2023 19:06,Information & Communication Technology careers,Solutions Developer,275,$105K,no data,
7/04/2023 19:06,Information & Communication Technology careers,Solutions Engineer,674,$120K,"Complete a bachelor degree in computer science, information technology or software engineering. This usually takes three to four years.  ",
7/04/2023 19:06,Information & Communication Technology careers,Solutions Manager,272,$148K,no data,
7/04/2023 19:06,Information & Communication Technology careers,Support Analyst,"4,166",$85K,"Complete a tertiary qualification in IT. This could be a Certificate IV in Information Technology (ICT40120) or a Diploma of Information Technology (ICT50220), which usually take one year. Alternatively, complete a bachelor degree in IT or a related field. This usually takes three years.  ",
7/04/2023 19:06,Community Services & Development careers,Support Assistant,308,$63K,no data,
7/04/2023 19:06,Information & Communication Technology careers,Support Consultant,"3,800",$70K,no data,
7/04/2023 19:06,Information & Communication Technology careers,Support Developer,246,$105K,no data,
7/04/2023 19:06,Information & Communication Technology careers,Support Engineer,"3,807",$90K,no data,
7/04/2023 19:06,Information & Communication Technology careers,Support Executive,100,$63K,no data,
7/04/2023 19:06,Information & Communication Technology careers,Support Practitioner,215,$90K,no data,
7/04/2023 19:06,Information & Communication Technology careers,Support Representative,94,$65K,no data,
7/04/2023 19:06,Call Centre & Customer Service careers,Support Specialist,"1,482",$75K,no data,
7/04/2023 19:06,Information & Communication Technology careers,Support Team Leader,"3,564",$95K,no data,
7/04/2023 19:06,Information & Communication Technology careers,Support Technician,"3,103",$73K,Undertake formal qualifications in information technology. This may be through a VET (Vocational Education and Training) course such as a Diploma of Information Technology (ICT50118) or a university degree such as the Bachelor of Information Technology.,
7/04/2023 19:06,Information & Communication Technology careers,Systems Administrator,"1,607",$100K,"Complete a qualification in Information Technology. This could be a Certificate IV in Information Technology (Systems Administration Support) (ICT40120), a Diploma of Information Technology (ICT50118) or a bachelor degree majoring in information technology.",
7/04/2023 19:06,Information & Communication Technology careers,Systems Analyst,"1,542",$105K,"Complete a Diploma of Information Technology (Systems Analysis) (ICT50220), or an undergraduate degree such as a Bachelor of Computer Science, Bachelor of Information Technology or Bachelor of Business Administration.",
7/04/2023 19:06,Information & Communication Technology careers,Systems Architect,138,$150K,no data,
7/04/2023 19:06,Information & Communication Technology careers,Systems Consultant,33,$110K,no data,
7/04/2023 19:06,Information & Communication Technology careers,Systems Coordinator,17,$90K,no data,
7/04/2023 19:06,Engineering careers,Systems Engineer,"5,564",$115K,"Complete a bachelor degree in computer science, IT, software engineering, mechanical engineering or a related field.",
7/04/2023 19:06,Information & Communication Technology careers,Systems Manager,309,$130K,no data,
7/04/2023 19:06,Information & Communication Technology careers,Systems Officer,116,$90K,no data,
7/04/2023 19:06,"Farming, Animals & Conservation careers",Systems Operator,17,$78K,no data,
7/04/2023 19:06,"Manufacturing, Transport & Logistics careers",Systems Specialist,"2,408",$110K,no data,
7/04/2023 19:06,Information & Communication Technology careers,Systems Team Leader,560,N/A,no data,
7/04/2023 19:06,Trades & Services careers,Systems Technician,178,$115K,no data,
7/04/2023 19:07,Information & Communication Technology careers,TM1 Consultant,1,N/A,no data,
7/04/2023 19:07,Information & Communication Technology careers,Technical Analyst,656,$100K,no data,
7/04/2023 19:07,Information & Communication Technology careers,Technical Architect,527,$150K,no data,
7/04/2023 19:07,Information & Communication Technology careers,Technical Business Analyst,"2,642",$130K,"Complete a degree relevant to your chosen field of work. This could be a Bachelor of Computer Science, Bachelor of Information Technology or Bachelor of Commerce.",
7/04/2023 19:07,Information & Communication Technology careers,Technical Consultant,224,$130K,"Complete a relevant bachelor degree, such as a Bachelor of Computer Science or Bachelor of Information Technology. This usually takes three years of full-time study.",
7/04/2023 19:07,Information & Communication Technology careers,Technical Lead,"1,374",$160K,"Complete a bachelor degree in a relevant field, such as computer science, IT or software development.",
7/04/2023 19:07,"Manufacturing, Transport & Logistics careers",Technical Manager,772,$135K,no data,
7/04/2023 19:07,Information & Communication Technology careers,Technical Support Specialist,"1,275",$75K,no data,
7/04/2023 19:07,Information & Communication Technology careers,Technical Writer,"1,269",$105K,no data,
7/04/2023 19:07,Information & Communication Technology careers,Technology Analyst,119,$93K,no data,
7/04/2023 19:07,Information & Communication Technology careers,Technology Consultant,77,$85K,no data,
7/04/2023 19:07,"Mining, Resources & Energy careers",Technology Manager,386,$158K,no data,
7/04/2023 19:07,Education & Training careers,Technology Officer,122,$80K,no data,
7/04/2023 19:07,Education & Training careers,Technology Specialist,315,$120K,no data,
7/04/2023 19:07,Information & Communication Technology careers,Telecommunications Engineer,522,$70K,Complete a Bachelor of Engineering majoring in Telecommunications Engineering.,
7/04/2023 19:07,Trades & Services careers,Telecommunications Technician,"1,363",$68K,no data,
7/04/2023 19:07,Information & Communication Technology careers,Test Consultant,"1,343",$115K,no data,
7/04/2023 19:07,Information & Communication Technology careers,Test Manager,"1,450",$148K,no data,
7/04/2023 19:07,Information & Communication Technology careers,Test Specialist,29,$110K,no data,
7/04/2023 19:07,Information & Communication Technology careers,Tester,"4,154",$110K,no data,
7/04/2023 19:07,Information & Communication Technology careers,Testing Analyst,"1,854",$100K,Complete a relevant bachelor degree. This could be a Bachelor of Computer Science or Bachelor of Information Technology. A VET qualification such as a Diploma of Information Technology (ICT50220) can introduce you to some of the skills required for the role. ,
7/04/2023 19:07,Information & Communication Technology careers,Testing Engineer,"1,855",$110K,no data,
7/04/2023 19:07,Information & Communication Technology careers,Transformation Manager,165,$140K,no data,
7/04/2023 19:07,Information & Communication Technology careers,Transition Manager,41,$125K,no data,
7/04/2023 19:07,Human Resources & Recruitment careers,Transition Specialist,6,$98K,no data,
7/04/2023 19:07,Information & Communication Technology careers,User Experience Designer,381,$115K,"Develop an eye for design, an understanding of design principles, and learn to identify strengths and weaknesses in user experiences. Consider a short course in UX design, or seek out online or in-person groups to network with other designers and learn from their expertise.",
7/04/2023 19:07,Design & Architecture careers,User Experience and Interface Designer,208,$110K,no data,
7/04/2023 19:07,Information & Communication Technology careers,User Interface Designer,-,$105K,"Consider completing a short course in graphic design, web design or UX. Alternatively, you can complete a Graduate Certificate in User Experience Design.",
7/04/2023 19:07,Information & Communication Technology careers,User Interface Developer,300,$125K,no data,
7/04/2023 19:07,Information & Communication Technology careers,Vendor Manager,70,$135K,no data,
7/04/2023 19:07,Information & Communication Technology careers,Vice President,26,$185K,no data,
7/04/2023 19:07,Information & Communication Technology careers,Voice Engineer,37,$115K,no data,
7/04/2023 19:07,Design & Architecture careers,Web Designer,"1,736",$70K,"Complete a qualification in Web Design. This may be a Certificate IV in Information Technology (Web Development) (ICT40120) or 
Certificate IV in Information Technology (ICT40120), 
Diploma of Information Technology (ICT50220) or Bachelor degree majoring in Web Design.",
7/04/2023 19:07,Information & Communication Technology careers,Web Developer,"2,497",$95K,"Complete a qualification in computer science with a focus on web development. This could be a Certificate IV in Information Technology (Web Development) (ICT40120), a Diploma of Information Technology (ICT50120), or a Bachelor degree majoring in website development.",
