date,industry,name,opportunities,salary,qualification,
10/04/2023 18:20,Information & Communication Technology careers,Solutions Consultant,141,$115K,no data,
10/04/2023 18:20,Information & Communication Technology careers,Solutions Designer,"4,525",$150K,"Complete a bachelor degree in a relevant field, such as information technology, information systems, software engineering or computer science. ",
10/04/2023 18:20,Information & Communication Technology careers,Solutions Developer,259,$105K,no data,
10/04/2023 18:20,Information & Communication Technology careers,Solutions Engineer,629,$120K,"Complete a bachelor degree in computer science, information technology or software engineering. This usually takes three to four years.  ",
10/04/2023 18:21,Information & Communication Technology careers,Solutions Manager,245,$148K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Support Analyst,"3,789",$85K,"Complete a tertiary qualification in IT. This could be a Certificate IV in Information Technology (ICT40120) or a Diploma of Information Technology (ICT50220), which usually take one year. Alternatively, complete a bachelor degree in IT or a related field. This usually takes three years.  ",
10/04/2023 18:21,Community Services & Development careers,Support Assistant,283,$63K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Support Consultant,"3,462",$70K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Support Developer,222,$105K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Support Engineer,"3,464",$90K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Support Executive,93,$63K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Support Practitioner,186,$90K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Support Representative,85,$65K,no data,
10/04/2023 18:21,Call Centre & Customer Service careers,Support Specialist,"1,357",$75K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Support Team Leader,"3,296",$95K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Support Technician,"2,821",$73K,Undertake formal qualifications in information technology. This may be through a VET (Vocational Education and Training) course such as a Diploma of Information Technology (ICT50118) or a university degree such as the Bachelor of Information Technology.,
10/04/2023 18:21,Information & Communication Technology careers,Systems Administrator,"1,487",$100K,"Complete a qualification in Information Technology. This could be a Certificate IV in Information Technology (Systems Administration Support) (ICT40120), a Diploma of Information Technology (ICT50118) or a bachelor degree majoring in information technology.",
10/04/2023 18:21,Information & Communication Technology careers,Systems Analyst,"1,427",$105K,"Complete a Diploma of Information Technology (Systems Analysis) (ICT50220), or an undergraduate degree such as a Bachelor of Computer Science, Bachelor of Information Technology or Bachelor of Business Administration.",
10/04/2023 18:21,Information & Communication Technology careers,Systems Architect,130,$150K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Systems Consultant,33,$110K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Systems Coordinator,16,$90K,no data,
10/04/2023 18:21,Engineering careers,Systems Engineer,"5,079",$115K,"Complete a bachelor degree in computer science, IT, software engineering, mechanical engineering or a related field.",
10/04/2023 18:21,Information & Communication Technology careers,Systems Manager,281,$130K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Systems Officer,110,$90K,no data,
10/04/2023 18:21,"Farming, Animals & Conservation careers",Systems Operator,15,$78K,no data,
10/04/2023 18:21,"Manufacturing, Transport & Logistics careers",Systems Specialist,"2,219",$110K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Systems Team Leader,515,N/A,no data,
10/04/2023 18:21,Trades & Services careers,Systems Technician,155,$115K,no data,
10/04/2023 18:21,Information & Communication Technology careers,TM1 Consultant,1,N/A,no data,
10/04/2023 18:21,Information & Communication Technology careers,Technical Analyst,614,$100K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Technical Architect,491,$150K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Technical Business Analyst,"2,424",$130K,"Complete a degree relevant to your chosen field of work. This could be a Bachelor of Computer Science, Bachelor of Information Technology or Bachelor of Commerce.",
10/04/2023 18:21,Information & Communication Technology careers,Technical Consultant,204,$130K,"Complete a relevant bachelor degree, such as a Bachelor of Computer Science or Bachelor of Information Technology. This usually takes three years of full-time study.",
10/04/2023 18:21,Information & Communication Technology careers,Technical Lead,"1,286",$160K,"Complete a bachelor degree in a relevant field, such as computer science, IT or software development.",
10/04/2023 18:21,"Manufacturing, Transport & Logistics careers",Technical Manager,697,$135K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Technical Support Specialist,"1,166",$75K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Technical Writer,"1,152",$105K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Technology Analyst,107,$93K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Technology Consultant,71,$85K,no data,
10/04/2023 18:21,"Mining, Resources & Energy careers",Technology Manager,356,$158K,no data,
10/04/2023 18:21,Education & Training careers,Technology Officer,114,$80K,no data,
10/04/2023 18:21,Education & Training careers,Technology Specialist,292,$120K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Telecommunications Engineer,487,$70K,Complete a Bachelor of Engineering majoring in Telecommunications Engineering.,
10/04/2023 18:21,Trades & Services careers,Telecommunications Technician,"1,233",$68K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Test Consultant,"1,233",$115K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Test Manager,"1,327",$148K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Test Specialist,23,$110K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Tester,"3,806",$110K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Testing Analyst,"1,715",$100K,Complete a relevant bachelor degree. This could be a Bachelor of Computer Science or Bachelor of Information Technology. A VET qualification such as a Diploma of Information Technology (ICT50220) can introduce you to some of the skills required for the role. ,
10/04/2023 18:21,Information & Communication Technology careers,Testing Engineer,"1,719",$110K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Transformation Manager,156,$140K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Transition Manager,39,$125K,no data,
10/04/2023 18:21,Human Resources & Recruitment careers,Transition Specialist,6,$98K,no data,
10/04/2023 18:21,Information & Communication Technology careers,User Experience Designer,346,$115K,"Develop an eye for design, an understanding of design principles, and learn to identify strengths and weaknesses in user experiences. Consider a short course in UX design, or seek out online or in-person groups to network with other designers and learn from their expertise.",
10/04/2023 18:21,Design & Architecture careers,User Experience and Interface Designer,190,$110K,no data,
10/04/2023 18:21,Information & Communication Technology careers,User Interface Designer,147,$105K,"Consider completing a short course in graphic design, web design or UX. Alternatively, you can complete a Graduate Certificate in User Experience Design.",
10/04/2023 18:21,Information & Communication Technology careers,User Interface Developer,273,$125K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Vendor Manager,68,$135K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Vice President,22,$185K,no data,
10/04/2023 18:21,Information & Communication Technology careers,Voice Engineer,36,$115K,no data,
10/04/2023 18:21,Design & Architecture careers,Web Designer,"1,589",$70K,"Complete a qualification in Web Design. This may be a Certificate IV in Information Technology (Web Development) (ICT40120) or 
Certificate IV in Information Technology (ICT40120), 
Diploma of Information Technology (ICT50220) or Bachelor degree majoring in Web Design.",
10/04/2023 18:21,Information & Communication Technology careers,Web Developer,"2,271",$95K,"Complete a qualification in computer science with a focus on web development. This could be a Certificate IV in Information Technology (Web Development) (ICT40120), a Diploma of Information Technology (ICT50120), or a Bachelor degree majoring in website development.",
